time,COPx,COPy
14.450000000000001,-1.2752751795182842,2.5936579348905497
14.46,-1.7296573867104525,2.7616369642631584
14.47,-1.0965371167273175,3.17750916258341
14.48,-1.4633369638313067,3.2982169225217044
14.49,-0.9071620409754135,4.433384816634725
14.5,-2.524684059720217,4.304901462552395
14.51,-1.6730041593456948,3.8231202667575395
14.52,-1.3869879630672544,5.1613347740957405
14.530000000000001,-1.1723030781968826,4.614996355078916
14.540000000000001,-2.5101364204001957,4.101992216503903
14.55,-2.411791310343234,4.529216185067177
14.56,-2.863895505511664,5.540377794890235
14.57,-2.343251069570928,5.84495323662182
14.58,-2.887538054572162,5.557338614243897
14.59,-2.5093936352426303,5.186203899931991
14.6,-2.7813581411112436,6.146916896051773
14.61,-3.016578808298412,5.692399292816646
14.620000000000001,-3.3416882919316873,5.181829494967326
14.63,-2.543731583414682,4.505908571180363
14.64,-3.396264056575288,5.879720531292883
14.65,-1.9082387999542332,5.664609543734697
14.66,-3.042236809458952,4.954141354259008
14.67,-3.194179278798086,5.491540834634714
14.68,-3.3755621565791305,5.365126637577261
14.69,-2.8817666637915877,5.272038442892116
14.700000000000001,-3.593733753520705,5.214927493248921
14.71,-3.9376581253824625,5.143508440557321
14.72,-3.02265396596865,4.404250470212671
14.73,-4.265607423720152,4.834570801050656
14.74,-2.9732660962610353,4.60458668035991
14.75,-2.9025926567101905,3.558038975926984
14.76,-3.8558789383373004,3.23462069751284
14.77,-3.182330189505204,3.6257449991284294
14.780000000000001,-3.6005004695521943,2.802505988623172
14.790000000000001,-3.2038579122798545,3.44920001923155
14.8,-2.9907843591066223,2.570005971438396
14.81,-3.3971854736468874,3.2929913838292153
14.82,-4.149660105472389,2.4275389475095155
14.83,-3.195558958793623,2.0776367965342155
14.84,-2.1274703491016758,2.649583607486731
14.85,-2.753134591354633,2.701810319465741
14.86,-2.3515627841234776,2.5169529714506025
14.870000000000001,-3.3151965658236615,2.795505577393831
14.88,-2.0394161223413048,2.171194503904463
14.89,-1.4739898204478579,2.380922862889874
14.9,-1.7931831910331981,1.585818700614162
14.91,-0.8478972430529573,2.7021400155933555
14.92,-0.7271418191912123,2.3312350656722725
14.93,-0.905075506093303,3.404754587597798
14.94,-0.74755114076209,3.0340099295484597
14.950000000000001,-1.220290584628367,2.733305450258909
14.96,-0.6254539850341966,2.373140036141707
14.97,-1.5312300464854531,3.2750698899036736
14.98,-1.0739474502826898,2.5736274241458483
14.99,-0.7674853048759649,2.4645637935303872
15.0,-0.0784189717281943,3.8557466844377117
15.01,0.0559721016288425,4.564776118637473
15.02,1.050541340709393,4.289183238529373
15.030000000000001,0.6773575450927787,4.500832935423363
15.040000000000001,0.19837330561175004,3.920575466224931
15.05,0.820388340023965,3.416182228115108
15.06,1.9397930769650804,5.465774690569603
15.07,1.8055329849686057,4.2844556237882285
15.08,1.4219477105320928,4.281399205102646
15.09,1.9163764545619224,5.279068857160806
15.1,2.3767435578960026,5.144896021400965
15.11,2.4470935821883124,4.240993268378531
15.120000000000001,1.7664889709624307,4.75274279858367
15.13,2.5274513386402306,4.498750077414328
15.14,2.0532326651376787,4.370542618813446
15.15,2.9145201630102795,5.016934878201902
15.16,3.972707601706766,3.5265167035596336
15.17,3.4142270566846893,4.877250277231203
15.18,1.7501691406943551,4.907789462556937
15.19,3.524499867845098,3.780541737249953
15.200000000000001,3.4938899293300976,4.114582683168754
15.21,3.765488478759799,3.571578110612313
15.22,3.72024840999119,3.2748418944933584
15.23,3.0158462182010184,3.369379250661207
15.24,2.916416049802294,3.7374833418977653
15.25,4.907179945869082,3.488253189932475
15.26,3.927511636756401,2.2066813137223162
15.27,3.035265366344121,2.4836139997185565
15.280000000000001,3.6968276860112637,2.545528561502303
15.290000000000001,3.695957156116401,1.2612701902408716
15.3,3.3436674430960145,2.849916681508011
15.31,4.03928134047826,1.637924077179653
15.32,2.9894505267324187,1.5881384876458084
15.33,3.104712138417935,1.6610696799922486
15.34,3.7103646653848417,1.8497085554030694
15.35,2.101127643585508,1.3629639206810549
15.36,2.342903926770079,1.33501477836118
15.370000000000001,2.9548328400417856,0.9908064544174549
15.38,2.9799219742121883,0.9629245426045353
15.39,3.171201163279333,1.1859138380964085
15.4,2.1060375257503487,1.4841522824011943
15.41,2.6297690217270238,0.5319140447859046
15.42,2.3281732886420277,1.6608339188814756
15.43,2.620409867161075,0.5512812933310222
15.44,2.7997364982390573,1.208162202245189
15.450000000000001,1.5293128347629916,0.99161464419456
15.46,2.0707394409438913,1.0221493580283791
15.47,2.2807338007524525,1.9890095852197582
15.48,1.9339316864651277,2.3693406531306977
15.49,2.6448173868593132,2.315248895310023
15.5,1.915149876632877,2.4735351816993925
15.51,0.7680141190728716,3.186919223848515
15.52,2.777223798843984,2.2597490613768656
15.530000000000001,1.5816877937006588,2.1978776681741286
15.540000000000001,1.1676093210883411,2.285352685518677
15.55,2.1393925254234105,2.735088170368802
15.56,1.645590996542255,4.352349728505937
15.57,1.6537063150560232,2.949972232684399
15.58,1.2142093729689967,2.9326273669718494
15.59,0.5853974933457994,2.5093963922859066
15.6,2.4296970618207294,3.86250819638371
15.610000000000001,0.5704800294431903,3.0024794711222857
15.620000000000001,0.6505249250848552,4.1622987222551036
15.63,1.123890050927827,3.223183771982809
15.64,2.064465426817836,3.683950682675241
15.65,1.7462713049222118,3.7431023815104805
15.66,1.1084848845707669,3.1902543969243977
15.67,1.2342641898497837,3.962885338815699
15.68,1.6512023438855699,3.494503800104958
15.69,2.6552205989797923,2.7541616330974112
15.700000000000001,1.1992404355872457,2.9401046929543266
15.71,2.0874053009325375,2.6617895718126183
15.72,1.6311130193529975,2.4936403172691732
15.73,2.534427726604363,1.523291442064982
15.74,2.329845705240785,2.21326379888891
15.75,3.0681383681542305,1.75981157226609
15.76,2.912260977856928,1.382084508758673
15.77,3.51097542845972,0.8894007658614412
15.780000000000001,3.2267229128165984,0.8490905591683156
15.790000000000001,3.5344489617351202,0.020523222919962003
15.8,2.80297459619092,0.9886129257386548
15.81,4.149559228275882,0.7931187872780974
15.82,4.087752139735906,0.35189313485213114
15.83,4.741166557318136,-0.18230824781600063
15.84,4.126578569317747,-0.6375175598466745
15.85,4.540475212614174,-0.24330132461232873
15.860000000000001,4.9266079248395656,-1.15993480343029
15.870000000000001,5.600160394620966,-0.3422439272111931
15.88,5.088394309893996,-0.6475445520188002
15.89,6.178809150617707,-0.40133855130295487
15.9,6.219673159850416,-1.1217389277913343
15.91,4.912903033971705,-0.29498749722234574
15.92,6.09910948272775,-0.035460388211592864
15.93,5.166149896931285,0.1195925518944736
15.94,6.144988478645628,-1.0839020555978758
15.950000000000001,6.100861534068452,1.1741966594346676
15.96,6.9467633389727155,0.8651007136841014
15.97,7.1646068038289865,0.23931835856916422
15.98,6.378877083150486,0.24888380044772318
15.99,7.032473228251453,-0.45244184495930023
16.0,6.363999906690252,1.1130069990194484
16.01,6.430380356546625,0.29832387012638945
16.02,7.72705178342304,-0.18010564944704754
16.03,6.59853501438877,0.12815364099603443
16.04,5.68193723087014,0.3842343263376031
16.05,6.71587981536503,1.8378526630914218
16.06,6.872573709019714,2.166660592670366
16.07,7.443366436850397,1.479003260155131
16.080000000000002,6.0332608566534365,1.3979082005634367
16.09,6.78582271735567,0.9878602139566224
16.1,6.754928655825681,1.8344618299235929
16.11,6.679697845202539,1.0186770674501258
16.12,6.394645538039025,1.55210435029111
16.13,7.084615882015322,1.1895715759198735
16.14,6.580598996062028,0.9406675986890062
16.15,6.365740297490203,1.4144158641423623
16.16,5.587337970484574,2.645545133734862
16.17,6.4185559437346615,0.016535338425397672
16.18,5.374798569991143,0.8488003268185237
16.19,5.092920609319044,0.547698254440929
16.2,6.076009360953626,0.0780414848486195
16.21,5.983759277242729,0.13472830602236902
16.22,5.369184742057555,-0.4507568684354283
16.23,5.504093292002563,-0.7553344314831505
16.240000000000002,5.221259299549728,-1.161346801925477
16.25,4.9721512070899685,-0.005602566845049783
16.26,5.273340476682692,-0.7138016656475742
16.27,4.540349674226313,-0.16384304488711665
16.28,5.018584652455708,-0.6275129500453206
16.29,3.9310439273772406,-1.1109285472452444
16.3,5.158322695959939,-2.587255093010273
16.31,4.243992479039854,-1.6333311394645749
16.32,3.9475270353417127,-1.5430274390940033
16.330000000000002,4.374694666348362,-1.6476612585269863
16.34,3.9288797349532656,-2.6214246784742223
16.35,3.1786004962463608,-2.016611856240118
16.36,3.498488384126959,-2.7246022955284643
16.37,3.7990196080847234,-2.4731455991957296
16.38,3.919850489856818,-2.429199215181474
16.39,4.064838962042787,-1.6185285795243365
16.4,3.2400981755213376,-3.554229836836573
16.41,2.961076059813838,-2.3768439530599594
16.42,2.6658607605773863,-1.9516158573885618
16.43,2.693019570671411,-2.764920440145726
16.44,2.413798501939477,-2.430311306959339
16.45,2.039155624295781,-1.9729875560941803
16.46,2.9491841413035824,-2.114991004366367
16.47,3.70750817785142,-2.113105968591735
16.48,1.6539813296837165,-1.4927426065602873
16.490000000000002,3.441801770683759,-1.6796074307917612
16.5,3.6088398077318633,-1.6918558555217715
16.51,2.017187628151391,-1.158726136122929
16.52,2.973901170238212,-1.0633118659102638
16.53,3.154381057319794,-0.8779157923972579
16.54,2.8833416354014503,-1.0529816161496028
16.55,3.2603437660981305,-0.6197261380328395
16.56,4.171618815057466,-0.2807987248747654
16.57,3.256884738114969,0.08167246812352924
16.580000000000002,3.7282065129079927,-0.44435719227787607
16.59,3.901830866984665,-0.7186060254273536
16.6,3.5336864248047637,-0.6225171144737003
16.61,2.677216403028528,-0.04287068424022514
16.62,3.745381601108041,-0.7538366419338014
16.63,3.9574978121475017,0.18005306107446772
16.64,3.7082307581436726,-1.317033930155957
16.65,4.2766405725790415,-0.319668139869713
16.66,4.095422243431651,-0.4042197502176803
16.67,4.162536224503661,-1.7350221528581862
16.68,4.467153318123423,-0.9738601481378824
16.69,5.193737874473079,-0.730683062378477
16.7,4.07445743118032,-0.9211294025288326
16.71,4.223389987477876,-1.8525850127231398
16.72,5.520102138033083,-0.9883792903216604
16.73,4.918934643933539,-2.4141072369913292
16.740000000000002,4.185206848486251,-1.9403313296359013
16.75,5.1825512591204745,-0.9473595441645102
16.76,5.541080487835858,-3.16921428480399
16.77,6.07429392812071,-3.0537529839590203
16.78,5.859384077303489,-3.2588980888654984
16.79,6.140042696913183,-3.1006730716660336
16.8,4.543143420334534,-3.791334171987226
16.81,6.07402970812357,-2.4657303126433754
16.82,6.3861158618642415,-3.3329291166767034
16.830000000000002,5.55403466346512,-4.0555920699950505
16.84,5.362444220736388,-4.781638061087175
16.85,6.260876864717108,-3.6129597292155227
16.86,4.754887363329457,-3.62574083607864
16.87,5.889352953078378,-3.5410329097897906
16.88,5.124980560692786,-3.9381830039897436
16.89,5.967935230972994,-4.228911516124678
16.9,4.442713573442683,-3.869527599065654
16.91,5.127775424364973,-3.4470450754927784
16.92,5.431889076324034,-4.261249479621205
16.93,5.829938266735081,-4.171711947198315
16.94,4.190062934288,-4.0384665832124025
16.95,4.505362053303267,-4.132874464992509
16.96,5.620988400785197,-4.672671372102197
16.97,5.303653000772954,-2.2137628111747008
16.98,4.530846586468288,-4.122761602361624
16.990000000000002,4.988882389756665,-3.0607991099684457
17.0,4.397399599090615,-2.4198855339162884
17.01,3.8907610535999564,-1.9970391368126907
17.02,3.714956328921351,-2.44831453207038
17.03,3.0964378598352957,-1.7722460657255215
17.04,3.719908233766883,-1.6803735739921182
17.05,3.092669814532838,-2.54293537431235
17.06,4.028115542010436,-2.402462468166786
17.07,1.9980557094062878,-1.3769083669394537
17.080000000000002,2.92188161504,-1.294935489483397
17.09,2.846010716351005,-1.4953941558774129
17.1,1.9970072643396959,-1.2799002203660865
17.11,2.1254874571492604,-2.5474355310129875
17.12,1.7622372505486805,-1.7001284486507404
17.13,2.66234803637892,-2.145367316963978
17.14,1.6005249548305476,-1.7083356125275775
17.150000000000002,0.5975498261521016,-0.992232404133441
17.16,1.6217532196080064,-1.7550088190834536
17.17,0.1265534159348216,-2.172516048582631
17.18,0.5632468141158617,-2.395391393622664
17.19,-0.6340954965692549,-2.3350577308782636
17.2,0.5821196983105872,-3.233536873330191
17.21,0.3981339554130876,-1.9041683764715853
17.22,0.03229050596707664,-2.939060228567824
17.23,0.09601617214965316,-2.5315751801904347
17.240000000000002,0.6741174577533249,-2.8587205099660324
17.25,-0.8154800713743793,-3.4883795239543676
17.26,-0.7449748329250203,-3.7758103571399775
17.27,-0.801890684841122,-3.9702305375716027
17.28,-0.05407481791259716,-3.5906646000271922
17.29,0.2533136060206951,-4.65553072265308
17.3,-0.5522390715306296,-3.992410214221295
17.31,-0.6561260914024593,-4.952437365832826
17.32,-0.5141902168171828,-4.993749091765073
17.330000000000002,-0.9825874012241967,-4.587065654311356
17.34,-0.9912432959680464,-4.004258754500434
17.35,-0.6845866048936284,-4.427964604843205
17.36,-0.4774199005345128,-4.5148264649487375
17.37,-1.2189575099674468,-5.580897673559024
17.38,-1.6288851287644808,-5.704447834993192
17.39,-0.9792358715476641,-5.596172110354925
17.400000000000002,-0.4559792806366073,-5.523367497414137
17.41,-0.5537456398407641,-4.942889073949594
17.42,-0.832544570577282,-4.733807857784103
17.43,0.513708478463403,-5.18933892448642
17.44,0.2341090101349964,-4.339128048069121
17.45,0.4951724721393622,-4.623536163703245
17.46,-0.5253727788603655,-4.766454789076954
17.47,-0.4398258423749968,-4.779470308971892
17.48,-0.3957625807496284,-4.156118421876279
17.490000000000002,-0.5890571068218695,-3.845681334122218
17.5,0.6000177428756679,-3.5266743728011867
17.51,0.06656390748547117,-3.994091317613935
17.52,-0.22759312450632832,-2.906682698094503
17.53,0.16898174299214103,-3.5022494899086234
17.54,-0.04727829585220078,-2.9876337741499714
17.55,0.7008156166055425,-3.4061043952637107
17.56,0.8044317595483286,-3.0149642935554803
17.57,0.20849126168858634,-2.48963111324444
17.580000000000002,0.7583858512168286,-2.0657715563499064
17.59,0.7162317772930444,-2.4990593614694987
17.6,0.800218569980789,-2.5699263043738525
17.61,1.362584040854786,-2.010343214498242
17.62,2.2447351616131823,-3.039703519991232
17.63,1.0601607618247768,-2.758167837992229
17.64,0.9872157925080625,-2.835909352843506
17.650000000000002,0.9292542238344145,-2.6904439432999685
17.66,0.4905155178967832,-3.824745574190776
17.67,1.749037211924306,-2.5155076690002622
17.68,0.2348511044171273,-2.4777990043575846
17.69,1.9467995096541064,-2.0212551055751367
17.7,0.9508739510113863,-3.273359670742426
17.71,1.0630592143197222,-3.793047710738451
17.72,0.960600909248196,-3.4236402975329105
17.73,0.48551807654778556,-3.654137704268093
17.740000000000002,0.17858597594664155,-3.622721350355355
17.75,0.9231926660182553,-3.8844652783311515
17.76,0.7950410659642587,-4.815171181632761
17.77,0.5690180206955007,-5.070219976135816
17.78,0.19752935221447934,-4.20164326236975
17.79,-0.3350015050043237,-5.433816234785986
17.8,-0.09377792035803698,-5.529115270660188
17.81,0.48035263085347124,-5.1749759698898
17.82,-0.30526778537247395,-4.443672569676121
17.830000000000002,-0.6722498367019036,-4.881965063065594
17.84,-1.3100233538332238,-5.282036348263103
17.85,-1.4315858268956796,-6.083995996342233
17.86,-0.930737006366795,-6.419633699694459
17.87,-1.653006097868412,-5.080836371301712
17.88,-0.8750544477370406,-5.216653020142712
17.89,-2.216141609773106,-4.956620819248715
17.900000000000002,-2.7239862015465937,-6.319572988014514
17.91,-2.148733292935102,-5.47819464973536
17.92,-2.4039642402692,-4.139184940197264
17.93,-2.744549165899495,-5.654236647542422
17.94,-2.686864542926695,-5.008754293565719
17.95,-2.7870854660071096,-5.070160700999778
17.96,-3.1719921451528807,-3.656717196560531
17.97,-3.250405070958968,-3.903096873424157
17.98,-3.2065514914090443,-3.8439638731389794
17.990000000000002,-4.724700033609562,-3.61563163870412
18.0,-3.7177920861875635,-3.8586835087822857
18.01,-3.681625625989969,-4.281679267619921
18.02,-4.372765769051616,-3.9114147112139364
18.03,-4.3000909688012445,-4.048851741442397
18.04,-5.123243075302559,-2.9990611177669506
18.05,-4.060706766508036,-3.0868804084643475
18.06,-5.079624549196791,-3.2778795545861423
18.07,-5.0934694840837516,-3.275902500628604
18.080000000000002,-5.385793588526636,-3.0779388922343682
18.09,-5.277067774663511,-2.1635493656108284
18.1,-5.658073623565454,-2.484860729408916
18.11,-5.554370932377065,-1.8772664506563208
18.12,-4.159408597865902,-2.309113621142853
18.13,-5.881482860143062,-1.9469292456168739
18.14,-5.614573682876907,-2.072601764104411
18.150000000000002,-4.99247713642283,-2.372412079195648
18.16,-5.149358813177831,-3.070156570889753
18.17,-5.627434392488602,-2.3668347587431393
18.18,-4.945279238646143,-2.6305577814463055
18.19,-6.051328516245854,-2.7715657014118613
18.2,-6.158102123214395,-2.613209410190343
18.21,-5.780204957397423,-2.4544242845784026
18.22,-5.703010931315193,-2.8009788128247273
18.23,-5.061823461934735,-3.772574628337236
18.240000000000002,-5.541364215351513,-2.6946600577327158
18.25,-5.6234090847968385,-4.01479926403414
18.26,-5.796748808058078,-2.8178519234596298
18.27,-4.7588987673011705,-3.3553606109742242
18.28,-4.280317669364948,-4.246008608651814
18.29,-4.261944336925942,-4.2825240717873365
18.3,-5.217850662981991,-3.662075601187334
18.31,-4.850212713425597,-4.854159805654279
18.32,-5.136498035484223,-4.304017718878493
18.330000000000002,-4.221138432724882,-4.990083366021865
18.34,-4.4418041050337616,-4.585565278070349
18.35,-3.9526879455569413,-4.852999068659716
18.36,-3.5863169991085266,-5.06721726143905
18.37,-4.213264399188284,-5.989518520732712
18.38,-4.076273771702487,-3.9977515339431005
18.39,-3.036837683789959,-4.899099038360584
18.400000000000002,-3.830689628657513,-4.230317549085697
18.41,-3.225389755790653,-4.720221730152964
18.42,-3.305849892451443,-3.5496413645790335
18.43,-3.086040942827045,-4.756082179336944
18.44,-3.1164125229696955,-3.8042312838923964
18.45,-3.07226881047509,-4.12380917540165
18.46,-3.1843073094422416,-3.5343641489042295
18.47,-3.136906189760256,-4.573143267734265
18.48,-3.342148986249377,-3.906308226658452
18.490000000000002,-2.7440160645000606,-3.182531318901008
18.5,-3.1557493814858883,-2.491287694405494
18.51,-2.6518574610616827,-2.606747631568924
18.52,-2.908250911373705,-2.845019732765457
18.53,-3.107139545103472,-2.3982853320515995
18.54,-3.3217588426505706,-0.9540596183317549
18.55,-3.3611844744568806,-2.5499167839497856
18.56,-2.6913597469712958,-2.0180268608834533
18.57,-2.96864730109047,-2.5181992894392486
18.580000000000002,-2.7445432050423957,-2.3527402319780695
18.59,-2.840500758604583,-1.7929144749200439
18.6,-2.417783904427861,-1.9571095000054757
18.61,-2.707235561719885,-1.0453740303550572
18.62,-3.9343318195327908,-1.0912177860427767
18.63,-3.249608791116711,-1.4665248637957122
18.64,-3.4270758473876,-1.0838692354283601
18.650000000000002,-3.843879883403231,-1.2992549259994868
18.66,-3.093147310332997,-1.2317221355817818
18.67,-4.056655425375297,-1.1269182071965087
18.68,-2.8424429736357757,-1.9099603711096047
18.69,-3.6546018201520085,-1.830913303756275
18.7,-3.877321618996315,-1.1173949937535126
18.71,-4.453834652800147,-2.381775117154108
18.72,-4.414096083447916,-2.331712748790231
18.73,-5.446793861951038,-2.2748720153233957
18.740000000000002,-4.756652939755687,-3.2964197367129575
18.75,-4.721873451757046,-1.9766860085081848
18.76,-5.039961450318343,-2.1346950241703078
18.77,-5.242202287134367,-2.7503389522313655
18.78,-4.801248088412096,-2.9835510229137294
18.79,-5.698312878061102,-3.402755566766802
18.8,-5.594531593940426,-3.202126701267395
18.81,-5.908868967413687,-3.638079517823937
18.82,-5.8871115991077785,-3.1943957082074332
18.830000000000002,-6.205184101884725,-2.7867937388345885
18.84,-5.242055565430227,-3.2870835908301426
18.85,-6.5174374158019415,-2.778745135181367
18.86,-7.023214684865859,-3.636301101611573
18.87,-5.643077493858479,-4.324049571767864
18.88,-6.133179598066405,-3.486648121220241
18.89,-6.896413137993808,-5.075483122136722
18.900000000000002,-6.515172937906748,-3.407047691839855
18.91,-6.52251598955823,-3.599773672689455
18.92,-7.133215489205889,-2.6874378620143884
18.93,-7.053701207110704,-2.5888827263333867
18.94,-6.10301422500274,-2.575271053984132
18.95,-7.28859571054119,-2.369632845766991
18.96,-6.4067126347068815,-2.700536217275648
18.97,-6.954864392500789,-2.3299292045557767
18.98,-7.243077625429793,-2.0805095807458263
18.990000000000002,-6.606314384005575,-1.9243330281496263
19.0,-5.688168527524901,-1.6522325638311774
19.01,-6.241313881251916,0.07632748401764466
19.02,-6.621333371617743,-0.4704208393143354
19.03,-6.495702301044126,-1.3771833259080657
19.04,-5.209310228859954,-1.5792129796870045
19.05,-5.7356858078915165,-0.9956542244499267
19.06,-6.237051152159581,-0.6516069476917361
19.07,-5.680152369858095,-0.6346341721101998
19.080000000000002,-5.896223820949827,0.4970861967602418
19.09,-4.975926099830172,0.7598773669212129
19.1,-5.72284112807433,-0.2349915561379471
19.11,-5.593161231439224,0.8852971570213122
19.12,-6.195757285466824,-0.1047459882598753
19.13,-5.628842994747048,0.06552952772439322
19.14,-5.141357691790383,-0.11162379440119657
19.150000000000002,-4.73647993206259,-0.42220682189751746
19.16,-4.567449609797427,-0.45194332632537626
19.17,-4.523619345078323,-0.1280290465344811
19.18,-4.022827967639107,1.2215647094957562
19.19,-3.821265251557197,-0.339947746610657
19.2,-3.9982296040354215,0.01791639976299078
19.21,-3.779153179781961,0.28289841363610024
19.22,-3.6876774450195104,-0.465121038906025
19.23,-3.802348006713685,-1.0456666818910283
19.240000000000002,-3.001604475982081,-1.1072174116482407
19.25,-3.0896452959250498,-0.43939169242206316
19.26,-2.5125645928638147,-0.876767948042877
19.27,-2.5700511775557136,-0.4142401330416736
19.28,-3.0622993854294047,-1.0349552136246731
19.29,-3.6472419750037153,-0.6378586097979639
19.3,-1.7413749116727515,-1.2272432627335281
19.31,-1.9781590797827409,-1.7816991060396918
19.32,-1.7661588665981942,-1.8453876481060163
19.330000000000002,-1.207303130586049,-1.7302259612087216
19.34,-0.9477748445837544,-1.1240904596409633
19.35,-1.6585869007945417,-1.4847757371874946
19.36,-1.363865506196367,-1.9735293107381848
19.37,-1.4046764786072825,-2.0706507175040794
19.38,-0.8241366386461386,-2.348481433576529
19.39,-2.1614678762595307,-2.46195009758201
19.400000000000002,-1.5471209977994005,-2.138901589799355
19.41,-0.9952456273001136,-1.704003819086336
19.42,-0.1329930501839538,-1.3604727728351156
19.43,-1.3859235590707861,-1.2126466051593272
19.44,-0.8375917078368043,-0.435858766945462
19.45,-2.2951728493441608,-1.3859842269783578
19.46,-2.0572340891531438,-0.9976662090173223
19.47,-1.4757681732190093,-0.3096096722646108
19.48,-2.225106821229883,-1.2853408410407468
19.490000000000002,-1.6132894386367813,-0.2706806245340419
19.5,-0.6855221792728987,-0.32470782765610623
19.51,-1.4012621862813617,0.5145852697942214
19.52,-1.523017867095254,0.46508600427632085
19.53,-1.6740138860889575,0.9556593755072824
19.54,-2.467975849664211,0.8231828838447783
19.55,-2.5284321246274435,1.6450767626980916
19.56,-2.3407377948636023,2.269511288220689
19.57,-2.204440304471637,2.0255826080082544
19.580000000000002,-3.040268789125352,1.8474283053021054
19.59,-2.893192142431482,3.1106310996751683
19.6,-2.9411006551002994,1.9984976051523426
19.61,-3.1312762569767676,2.6029446399998126
19.62,-2.1501317893863847,2.4653204562504927
19.63,-2.909164630643148,1.803045704873792
19.64,-3.597429519975681,2.0828637712237024
19.650000000000002,-2.4516616315180135,1.6779425218849937
19.66,-2.8183935942455243,2.2278171753277696
19.67,-2.9373734731975247,2.2472234854963173
19.68,-3.200731084389414,1.802898176198962
19.69,-2.8111800470555663,1.6804938846985693
19.7,-3.844570165652636,1.9674483601078567
19.71,-3.6224897013967023,2.105424287189028
19.72,-2.2754531945441134,1.162834076895288
19.73,-3.64776650722053,1.356055113066691
19.740000000000002,-4.391722384435138,1.1813168950861295
19.75,-3.8197097263335373,1.5812790653931335
19.76,-2.6296615719869534,-0.01489663364989946
19.77,-3.4917100720654313,0.7258442651429425
19.78,-2.769977556979745,0.5804592767977765
19.79,-3.635374862250703,-0.8630275798854556
19.8,-3.754758410113789,-0.42650283809095046
19.81,-3.76352663729406,0.47251618057916533
19.82,-2.803538368560991,-0.2978704337571946
19.830000000000002,-3.0439520364266457,0.5204365784992699
19.84,-2.853403547597105,-0.28212450255266625
19.85,-2.3291219080591627,-0.22997783165050978
19.86,-2.826748650646893,-0.4984444507580971
19.87,-3.289426110308675,0.17872786768344737
19.88,-2.6854317283706783,0.2772913527440131
19.89,-2.7867465278299965,-0.3413028250736775
19.900000000000002,-1.6537361242581983,-0.5816823887828317
19.91,-1.3766861059285471,0.2919974465956444
19.92,-1.9137912708491656,0.625642263814078
19.93,-1.9171835550143492,1.2468178747709002
19.94,-1.509690868663989,0.6698699716801066
19.95,-0.4938077478183245,-0.0008145239659753667
19.96,-0.8484899108022909,0.7063807359673309
19.97,-2.053649248530925,2.442691434637132
19.98,-0.7459219039601093,1.0083017597582071
19.990000000000002,-0.32440272770363043,1.5354788252658655
20.0,-0.7255371915411115,1.374614678258287
20.01,0.9607117088756549,1.6078507651437683
20.02,1.0933541089736711,2.524258128910608
20.03,0.5267429000724074,2.4140698685419952
20.04,1.2544749452891624,1.9248792139852247
20.05,1.2721421163834405,2.8819847303695973
20.06,0.5451198333958804,2.9649630064472325
20.07,1.5552352953812558,3.352049857113645
20.080000000000002,1.4314897006478935,1.6841384645618065
20.09,1.3100556161344163,3.534058289286098
20.1,1.8156134770898993,3.560945033051556
20.11,1.476078163199112,4.501119293138105
20.12,2.2638356337591556,3.04759452573281
20.13,2.6563409679717407,2.643616019816527
20.14,2.9500666643734,4.9960665441619465
20.150000000000002,3.310078837384321,3.689817244109624
20.16,3.291087417367034,4.541829289909137
20.17,3.4225460362914792,3.9878447994043102
20.18,3.382629920408626,2.8762652234221413
20.19,3.125229158477973,3.8988202411318573
20.2,2.5747026257788046,4.118171780216171
20.21,3.6895252666484035,2.8046493243703994
20.22,2.9148951447620837,3.135772264119366
20.23,2.9226299061213257,2.4342608520577746
20.240000000000002,3.2731058255485728,2.347021143394363
20.25,4.057322553255286,1.9357992897464518
20.26,2.36521931051538,2.6348307338393706
20.27,3.8092125797895537,2.4533075396511
20.28,3.8218303519947585,2.313073271821784
20.29,4.049659924720221,1.0638663223062463
20.3,3.0887176782259544,2.1965880360146586
20.31,3.7669268556669326,2.2951452899324867
20.32,3.8100152838440215,1.161161131730134
20.330000000000002,3.9372297836286054,1.9707453551235186
20.34,3.55163641404492,1.0548396962489872
20.35,3.51959484076955,1.9380555654431846
20.36,2.5148009553141772,1.2287794867729191
20.37,1.7897434028262014,2.368313789798515
20.38,3.2819792640460252,1.426835440016095
20.39,1.792518254889199,1.5856827603386228
20.400000000000002,1.9725938182720149,1.5435011961245746
20.41,2.707189308778852,0.9753207068092163
20.42,2.194731574435304,2.2966855371282184
20.43,3.325468559446956,2.4267490279997888
20.44,1.6679316862441114,2.7439592268047273
20.45,2.1903344141435994,2.408972552030234
20.46,2.176018919609033,2.4889525730601494
20.47,1.8847651707464377,2.1015937206158117
20.48,2.877241216138544,3.3280045772065847
20.490000000000002,2.0722867835143974,3.622025586590234
20.5,1.6199497466497061,3.426470587495899
20.51,1.81818063833785,3.416241651691402
20.52,1.547972711664099,3.647529394385376
20.53,2.1139271213338144,4.264543451609756
20.54,2.1152182557157033,4.503404742695021
20.55,1.8114800385562937,3.392891047468198
20.56,1.2408868982699102,5.226129336437439
20.57,1.8619781395746962,5.239274027507513
20.580000000000002,1.6075716721163582,4.043248887785621
20.59,1.0546480302597578,3.8582652247979157
20.6,0.8524137623775244,4.352878339856575
20.61,1.5222576030133352,5.033218955351923
20.62,1.471847982768244,5.360068230371942
